url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/185968?answer=447810,answer,Test cases for Assignment 1,Assignments,Assignment 1,0,False,2020-12-01T05:51:25.115134+11:00,"We cannot provide the test cases for the grader, but on the FAQ page there are some example that you can use. ",Adam,admin,vidya__patil,,2345/discussion/185968
https://us.edstem.org/courses/2345/discussion/186075,post,Additional notes and tips on this assignment,Assignments,Assignment 4,3,False,2020-11-29T14:17:52.710718+11:00,"Hi everyone, 

I thought I would do a brief post on some of the bottlenecks I have found on this assignment and how I have managed to resolve them in case it helps anyone else.

Testing your code on Vocareum:

The following is a one-line script to run in the 'bash' window to get the line 'NR' from the 'sudokus_start.txt' file (e.g. 'NR==1' for the first line) and pass it to a variable ($line in the code below). We do this in Vocareum before executing 'driver.py': 

line=$(awk 'NR==5 {print; exit}' sudokus_start.txt)

where NR == 5 is for the fifth line

we can print the value of the variable $line in bash by doing:

echo ""$line""

Finally, we execute 'driver.py' to run with $line:

python3 driver.py ""$line""


Using AC3 and Backtrack Search:

I have found the explanation of the assignment somewhat confusing at first. Reading the assignment about ten times and reading all the various posts from the rest of the students, things started to make more sense. 

What they mean by ""To check how powerful BTS is compared to AC3, you must execute AC-3 algorithm before Backtracking Search algorithm."", or at least my interpretation is as follows:

Create a function/method (or a class) that executes AC3 as per Fig 6.3 in the AIMA book (including the function revise used inside the main AC3.

Create a function that executes BTS as per Fig 6.5 in the AIMA book, so there is a backtracking-search and a backtrack function; the latter is called in the former.

The backtrack function is actually where the 'search' for the solution happens.

If you implement 'backtrack' per fig 6.5 in AIMA book, the first thing is actually to check that the puzzle at that stage is not already 'solved'.

Then inside 'backtrack' call a function (e.g. 'get_unassigned') that gets you the values from the puzzle board which are 'unassigned'; it should give you the 'key' of the value (e.g. 'A1', 'A2', etc) and the domain of that value (e.g. [1,2,3,4]) which will depend on other values in the same row, column or 3x3 square. This is represented by ""var < - SELECT-UNASSIGNED-VARIABLE(csp, assignment)"" in the pseudo code of fig 6.5.

Then for each 'var' in the 'domain of var', as given by the 'get_unassigned' function, assign the value to a copy of the starting 'csp' (e.g. local_assignment dict) and set the value of the 'unassigned' dict as False for the 'key' just assigned. 

If the value 'var' is consistent with the assignment, then continue to call AC3 inside BTS (backtrack-search, backtrack). 

Next, test if it has been able to 'solve' the puzzle. If AC3 alone is capable of resolving it, then return the result at that point. In that case, the 'method' will be 'AC3.

If AC3 was not able to 'solve' the puzzle, then carry one with the puzzle in the state that AC3 has left it and call in 'backtrack' (recursively inside backtrack). Before doing that, check that the value is still consistent. 

Note that you need to update the dict 'unassigned' with the latest puzzle achieved by AC3 before calling 'backtrack'. I was not doing that and I was passing on the starting 'unassigned' dict which did not align with the 'local_assignment' dict for the puzzle at that time. It cost me a few days to figure it out and I felt a bit hopeless for a while so if I can make someone avoid that error that would make very happy ;)

Next, we test the resulting puzzle from calling 'backtrack'; if the result from 'backtrack' did not return a valid result (not empty), then we call 'forward_checking' as an additional inference to reduce the domain of the unassigned variables when we step out of the loop 'for each value in ORDER-DOMAIN-VALUES'. Again we apply 'forward_checking' on the latest version of the 'local_ssignment' and 'unassigned' dicts.  

If the assignment is not consistent, ensure those values are reverted back to their original values and 'unassigned' status so that when we call 'get_unassigned' again we can try with a different domain. 

Finally, when running 'get_unassigned' it is essential to order the (key, vars) results considering the length of the array/list 'vars' so that the 'keys' with the smallest domain (smallest length of the possible values) get assigned first. This will implement the 'minimum-remaining-values' (MRV) heuristic as explained in section 6.3.1. of the AIMA book. 

I also spent a bit of time trying to get rid of the """" when saving to txt because I was using dataframe and .to_csv to do so. It turns out it is best to use 'with open() and .write' as follows:

def write_txt(filename_outputs:str = 'output.txt', final_str:str = None): 

    # write the outputs csv file 
    filepath = os.path.join(os.getcwd(),'data', filename_outputs) 
    var = final_str 

    with open(filepath, 'a') as out: 
        out.write(var + '\n') 
    return print(""New Outputs file saved to: <<"", filename_outputs, "">>"", sep='', end='\n')


Also, my code is not the most beautiful thing ever (could improve how it reads with more time) but in case it helps as you read the above, it is all available on GitHub here:

 https://github.com/mariamingallonMM/AI-CSP-Sudoku-A4

Hope this helps!

Best,

Maria",MariaMingallon,,,,2345/discussion/186075
https://us.edstem.org/courses/2345/discussion/186075?comment=461152,post,Additional notes and tips on this assignment,Assignments,Assignment 4,0,False,2020-12-09T23:29:36.639154+11:00,"Thank you for sharing, great content. However, I need to remind you that we are not supposed to share the actual assignment solution online.",liao_sinying,,MariaMingallon,,2345/discussion/186075
https://us.edstem.org/courses/2345/discussion/186086,question,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,1,False,2020-11-29T14:36:19.706642+11:00,"I have few questions

1)  I am planning a certificate only for one course ""ColumbiaX CSMM.101xArtificial Intelligence (AI)"". Do I need to take proctored exam ?

2) Do I need to pay any extra free for this proctored exam ( in addition to fee paid for the course)?

3) Can I get certificate  for this course from Edx without proctored exam ? If , yes, what is the process I need to follow ",Bala65,,,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186086?comment=446578,question,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,0,False,2020-11-30T09:30:17.947009+11:00,"1 & 3) You need to take proctored exam to be eligible to receive certificate for verified track learners.

2) No, not that I am aware.",SW26,,Bala65,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186086?comment=453779,question,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,0,False,2020-12-04T16:07:17.133246+11:00,Be sure to perform the proctor track setup before trying to sit for the exam. There is a delay to account for after doing the test environment setup before the actual test will be able to be taken.,Brian Lamb,,Bala65,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186086?answer=449569,answer,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,0,False,2020-12-02T05:03:06.870857+11:00,"Hi Bala65, 

Thank you for reaching out. You have to take the final proctored exam to earn the course certificate. 

There is no fee for the exam. It is included in the course fee. 

Thanks SW26 for helping out answering the questions. 



Please let us know if you have any questions. 



Shu-Yi",Shu-Yi,admin,Bala65,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186086?answer=452464,answer,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,0,False,2020-12-03T22:08:13.385925+11:00,"Hi, is there any way to freeze the course or extend the deadline? It is very short course with a big a mount of work to do. Especially in this pandemic period when you have to work from home, kids at home and succeed in given deadline seems almost impossible. Is there any way to extend the assignments deadline until January? Or freeze the course and return back to it next year?",ArmanDoskaliyev,,Bala65,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186086?comment=458016,answer,Edx-certificate for ColumbiaX CSMM.101xArtificial Intelligence (AI),Final Exam,Final Exam Info,0,False,2020-12-08T04:59:36.946284+11:00,"
Hi ArmanDoskaliyev,

Thank you for your efforts in this course, and we understand your frustration. Unfortunately this is an instructor-led course, so we cannot extend the deadlines. If you have been impacted by the pandemic and would like to reenroll/refund, we suggest that you reach out to edX support to inquire in details.

That said, we encourage you to continue working on this course and finish as much as you can. As long as you submit some of the assignments, take the final exam, and achieve 60% of the total grade, you will pass the course and get the certificate. The course staff are always here to support you and answer your questions on the discussion forum. We sincerely wish you all the best with your career, family and academic pursuit during this challenging time. Thank you very much for your understanding!

Best,

Eva",Eva Tao,admin,ArmanDoskaliyev,,2345/discussion/186086
https://us.edstem.org/courses/2345/discussion/186136,question,End of Micromasters?,General,,1,False,2020-11-29T16:04:44.312317+11:00,"Hi,

I received a mail stating that the AI Micromasters is ending with the Feb 2021 run. I have a couple of questions regarding this:

1. Are there plans for new Micromasters courses (repackaging these subjects in some other format)?

2. Will the Analytics Micromasters also be discontinued after Feb 2021?

PS: I really liked this course, and was hoping the other courses would stick around for some more time. It's tough to do more than one at a time if you really want to dive into some of the topics introduced.

",p_george,,,,2345/discussion/186136
